n,gamma,perceptron_weights,svm_weights,perceptron_error,svm_error,svm/percp
410,0.001122429484663766,[-6.44651084 -8.94705208],[-0.84746944 -1.35311252],0.024390243902439025,0.2926829268292683,0.1447822237953297
410,0.0007301780731263014,[17.03004363  2.71278843],[2.68096485 0.45854488],0.0,0.13414634146341464,0.15772309696910367
410,0.07729307030867108,[-0.33579301  0.04531712],[-0.05716522  0.45338065],0.0,0.4634146341463415,1.3486430722708675
410,0.0016770512675873361,[ -0.50054585 -10.17202409],[-0.19541239 -1.2025816 ],0.0,0.4268292682926829,0.11963031294079855
410,0.3156689167814656,[ 0.65569268 -0.55853549],[0.2162739  1.16444106],0.0,0.4878048780487805,1.3750257669163544
410,0.004362286883672443,[  9.04551698 -21.21175602],[ 1.30493538 -2.78404953],0.0,0.012195121951219513,0.13333529049186738
410,0.0028453698733383603,[-0.77927527 -6.98783117],[ 0.10462132 -2.23421147],0.0,0.24390243902439024,0.3181072852888569
410,0.002984134283996711,[0.34282204 0.22278805],[ 0.40011272 -0.3805133 ],0.0,0.4024390243902439,1.3505068295109124
410,0.0012721116915720481,[11.97459234  5.28079552],[2.60847848 0.9338041 ],0.0,0.0975609756097561,0.2117002468810203
410,0.008843798097659354,[ 4.99354726 -3.42509061],[ 1.80508373 -1.2395541 ],0.012195121951219513,0.24390243902439024,0.36161793407391246
410,0.007686555228162949,[-1.82986367 -7.20227955],[-0.59412619 -2.6458397 ],0.0,0.08536585365853659,0.36491577174503836
410,0.002985374722063376,[-3.60737618 -6.73355894],[-0.45272776 -1.47749138],0.0,0.32926829268292684,0.202291092254209
410,0.22850411125404674,[-0.9521045   0.21273606],[-0.49700859 -0.09970265],0.0,0.4634146341463415,0.519598114638131
410,0.005246455149527008,[ 8.85038965 10.70448277],[1.68646919 2.2755607 ],0.0,0.13414634146341464,0.20392362471660266
410,0.0015533919044317408,[-18.76151834  -4.39920705],[-2.43189212 -0.6128507 ],0.012195121951219513,0.17073170731707318,0.130143999763613
410,0.00018207275850754177,[ 9.99334499 -5.58128466],[ 1.81064034 -1.02781438],0.0,0.24390243902439024,0.181894940623906
410,0.0003308502683966494,[  6.49674552 -15.417742  ],[ 0.47859902 -1.75884574],0.0,0.2682926829268293,0.10894970321465858
410,9.063847564814912,[0.12416316 0.30561929],[-0.02288368  0.07135417],0.0,0.4268292682926829,0.22715606095519533
410,0.002647762966819081,[-1.20866116  4.14556755],[-0.03660881  1.1933187 ],0.0,0.4878048780487805,0.27647825620916144
410,0.02013694465233253,[-1.80229451 -1.06437296],[-0.7663846  -0.51450737],0.0,0.573170731707317,0.44100303540073615
410,0.5571844546347278,[-0.26900547 -0.10232484],[ 0.2061242  -0.31649591],0.0,0.573170731707317,1.312324280086096
410,0.0006124873031281056,[-6.62651182 -7.40038361],[-0.68130308 -1.20614879],0.0,0.34146341463414637,0.13945286710511803
410,0.0007287581313719768,[9.94097329 8.69578891],[1.06934407 0.7626227 ],0.012195121951219513,0.4024390243902439,0.09944506446667617
410,0.001153694588047539,[-1.65366671  0.4402504 ],[-0.90082544  0.31875552],0.0,0.4878048780487805,0.5583923309908255
410,0.00033582210667740665,[-10.28225254  -1.89071725],[-1.24409186 -0.15505094],0.0,0.4146341463414634,0.11991961803787794
410,0.0006370704043844797,[ -0.29860994 -40.51568784],[-0.21356962 -2.93176195],0.0,0.04878048780487805,0.07255092831437243
410,0.0001792606064054891,[-8.97199004  9.86431151],[-1.38243297  1.95389299],0.0,0.23170731707317074,0.17950028393190098
410,0.021038054089311937,[1.39765773 4.99705885],[0.32075484 0.18910848],0.0,0.45121951219512196,0.07176009947476121
410,0.00105401241504045,[6.42311323 5.3114521 ],[2.34807847 1.66174268],0.012195121951219513,0.06097560975609756,0.34513440293826403
410,0.10287313848250984,[-0.22023295 -0.23319048],[-0.03873451  0.02894662],0.0,0.4268292682926829,0.15075823777108194
410,0.005552688836445791,[4.9061148  4.63215842],[1.88841462 2.26207093],0.0,0.07317073170731707,0.43671986511667255
410,0.01490389028205194,[ 2.86122081 -4.63524712],[ 0.76694281 -0.79633437],0.0,0.5,0.20296613979010292
410,0.0033546899563229064,[-5.54630087 -8.78853879],[-0.39427419 -1.59895394],0.012195121951219513,0.3170731707317073,0.15846804682174442
410,2.038389622292051,[0.64998178 0.38850225],[ 0.04971572 -0.26924437],0.0,0.6219512195121951,0.36157147123069655
410,3.0872556002058906e-05,[ 0.1280487  13.56952985],[-0.05888768  1.2912648 ],0.0,0.43902439024390244,0.09525380381315231
410,0.0035570870003015166,[ 2.4875199 -0.228866 ],[ 2.18063352 -0.12396966],0.0,0.21951219512195122,0.8743521310858156
410,0.007715091713739145,[3.97841185 4.2289685 ],[0.5407022  1.37975031],0.024390243902439025,0.5121951219512195,0.25522970891231783
410,0.0010519056347314325,[-8.4052855  5.155144 ],[-2.30721504  1.42746949],0.0,0.10975609756097561,0.275155549259242
410,0.004147528651514121,[-3.97766943  7.29495234],[-0.17813022  1.22664429],0.0,0.4634146341463415,0.14917827339179254
410,0.010732544749109858,[-1.93254623 -3.56290965],[-0.11622182 -1.00701401],0.0,0.573170731707317,0.2500935321347773
410,0.003871778466423195,[-6.52221049 13.84601965],[-0.79429448  1.90173343],0.0,0.3170731707317073,0.13465583998728098
410,0.006793856333495813,[-2.59172953 -1.01682562],[-0.92844202 -0.06038901],0.012195121951219513,0.45121951219512196,0.3341894680180961
410,0.0005855616832989086,[24.79920768  1.99399954],[ 1.92438611 -0.07508921],0.0,0.34146341463414637,0.07740792306165259
415,0.0023880323764784986,[8.46588129 6.11791337],[1.94626881 1.46065529],0.0,0.20481927710843373,0.23297139309320142
415,0.013561042802909554,[ 0.3139325  -0.22511529],[-0.58567175 -0.17115814],0.0,0.4457831325301205,1.5795068266103867
415,0.0007147891304203995,[ 2.73228087 -6.78590939],[ 0.22186568 -1.06707223],0.0,0.4819277108433735,0.14898776448142512
415,0.0010886642041618528,[18.34642882  1.02640913],[2.93762694 0.42749449],0.04819277108433735,0.012048192771084338,0.16155375232495914
415,0.0005597120898153838,[ 9.68530219 -0.48274454],[ 2.82984977 -0.26866028],0.0,0.060240963855421686,0.2931297104727488
415,0.011654496482449678,[3.44659924 8.24194274],[0.70174926 1.47730735],0.0,0.3493975903614458,0.1830745001449312
415,0.004927138438859217,[  4.61788926 -13.15833212],[ 0.63744766 -1.27428305],0.012048192771084338,0.3373493975903614,0.10217393884649834
415,1.2850411616207158,[-0.13711362 -0.19847643],[-0.26747143  0.77379881],0.0,0.4457831325301205,3.3939145253101315
415,0.0003185361327594266,[-2.37697608 -4.70488248],[0.04619656 0.26921932],0.0,0.6024096385542169,0.051819738589198354
415,0.01334288424264373,[-0.95998866 -1.37684293],[0.51657082 0.47205344],0.0,0.6144578313253012,0.4169092435668266
415,0.00115111372385688,[ 8.91700694 -0.06764743],[1.5413884  0.12020247],0.012048192771084338,0.25301204819277107,0.17337921830273464
415,0.0017005650304047796,[4.14972247 5.9117336 ],[1.38573688 1.27666295],0.024096385542168676,0.3373493975903614,0.2608657412390772
415,0.7426757853466253,[-0.61603248  0.00718342],[0.46732789 0.0240904 ],0.0,0.46987951807228917,0.7595648066860905
415,0.021106501576772595,[ 0.42723741 -0.19196522],[-0.33032879 -0.53180994],0.0,0.3855421686746988,1.3366209418103876
415,0.00038159373801713027,[ 8.20254416 -4.79088242],[ 2.66495349 -1.06246573],0.0,0.0963855421686747,0.30201986621674376
415,0.0005681328783399747,[-7.22272747  9.49590704],[-1.61752349  2.10466331],0.0,0.18072289156626506,0.22248844535367612
415,0.0001646740956536348,[ 25.20179794 -13.92968271],[ 2.63120069 -1.1651025 ],0.0,0.07228915662650602,0.09993373150898217
415,0.0006517465645308836,[-8.65840104 38.08318975],[-0.69854142  2.98692323],0.0,0.012048192771084338,0.07854344840487215
415,0.004877837384466163,[-0.78457805 -6.49589086],[-0.11199241 -2.86699031],0.0,0.07228915662650602,0.4385041850773187
415,0.006046328211283153,[2.55479539 2.5598181 ],[1.41470868 1.22038816],0.0,0.3493975903614458,0.5166080997146302
415,0.016358949226320994,[2.98686077 4.97843642],[ 0.65915723 -0.23546808],0.0,0.5783132530120482,0.12056295219289222
415,0.002722153001507678,[8.77567874 5.61238333],[1.36662572 0.84746872],0.0,0.3855421686746988,0.15437096381632026
415,0.00013774067351602533,[-0.03961307 15.49579787],[-0.08496336  2.39227111],0.0,0.20481927710843373,0.1544787560383029
415,0.0010411982148427405,[-14.44796023  12.29786244],[-1.83720828  1.78028246],0.0,0.1686746987951807,0.13483617395101594
415,0.005529352961649312,[-4.68185018 -5.85748004],[-0.74501997 -0.92359608],0.0,0.3373493975903614,0.15824540658617764
415,0.0030734393095660922,[-10.93011261  -2.24267149],[-2.1148119  -0.44457324],0.0,0.18072289156626506,0.1936790209659273
415,0.0019419421035333094,[10.06592732  9.68280494],[1.95406048 1.94002812],0.0,0.18072289156626506,0.19714588570174135
415,0.004461878242483993,[-3.57970653  1.34903041],[-1.052085    0.21859048],0.012048192771084338,0.5421686746987951,0.2808948066327018
415,0.0005016451212041315,[12.18638747  7.96185628],[0.30734103 1.210559  ],0.0,0.4578313253012048,0.0857996154927265
415,0.9919260366036201,[-0.38995282  0.44734749],[0.03254229 0.54238481],0.0,0.42168674698795183,0.9155954620016282
415,0.0004807830189220534,[-12.55943986   3.20273206],[-1.12311952  0.40776656],0.0,0.5301204819277109,0.09218564092212297
415,9.766665630530152e-05,[ 9.06950293 -3.09650732],[ 2.21988065 -0.61448081],0.0,0.21686746987951808,0.2403451849414352
415,0.002849764955254778,[-3.63698164 -6.15114298],[-0.55196513 -1.51193405],0.0,0.27710843373493976,0.22523857885653564
415,0.001078743735011742,[-7.93620074 -8.16314982],[-1.3542054  -1.93086405],0.0,0.13253012048192772,0.2071491769928824
415,0.0008852543155265494,[ 5.00434324 -2.86440537],[ 2.71229547 -1.25310741],0.024096385542168676,0.012048192771084338,0.5181601219727238
415,9.745393198199715e-05,[4.47137355 1.96686795],[0.87145062 0.82942891],0.0,0.42168674698795183,0.24628610140554238
415,0.006304501191878772,[-7.52057478  4.08435492],[-1.2598654   1.08061225],0.0,0.3132530120481928,0.19394669355736205
415,0.001322925809440461,[-12.72501022 -15.29583614],[-1.44051281 -2.50184058],0.012048192771084338,0.0963855421686747,0.145093412714146
415,0.001682891473045804,[7.66813239 8.00947723],[2.2460185  2.03998338],0.0,0.012048192771084338,0.2736344785437577
415,0.0025795402078941363,[ 1.67901753 -6.97453041],[ 0.50858088 -2.68612496],0.012048192771084338,0.08433734939759036,0.381088628418726
415,0.001275294853253646,[1.88165974 7.86634175],[0.39237317 1.16182173],0.012048192771084338,0.3132530120481928,0.1516135063330506
415,0.0021363155918573454,[ 9.14418203 -8.57370233],[ 1.79309657 -1.95962966],0.0,0.12048192771084337,0.2119030568071849
415,0.0023526966514293554,[-3.41809174  6.79608495],[-0.91633742  2.44602256],0.024096385542168676,0.14457831325301204,0.34336099597161585
415,0.001822549563441205,[15.67133387  0.41544572],[3.00547442 0.11736662],0.0,0.0,0.19186042979749127
415,0.00015462887731875136,[ 6.1548834 17.6289187],[0.65416184 1.73816686],0.0,0.2289156626506024,0.09946132471875624
415,0.00599177990447462,[4.86649529 3.54083635],[1.37237702 0.96473836],0.0,0.3373493975903614,0.27873836264766116
415,0.0011174949076772672,[-5.26055689 -9.45327117],[-0.7641169  -1.76807481],0.0,0.21686746987951808,0.17804170043530884
415,0.0019421981122679955,[-6.01029661 -7.21429995],[-0.57152444 -1.2851711 ],0.0,0.4819277108433735,0.14979134371370223
415,0.0005159320490179476,[ 0.3253121  -2.54144109],[ 0.23719246 -2.55319764],0.012048192771084338,0.14457831325301204,1.000786287712664
415,0.00014503174099669928,[ 6.29615776 -7.41594509],[ 0.94903761 -1.83069266],0.0,0.1686746987951807,0.21196771773594475
415,0.007736349251491406,[-1.38774168  4.64002456],[0.21955416 0.88317801],0.0,0.5180722891566265,0.18790821909143188
415,0.002793480368622852,[ -3.12635708 -16.29946136],[-0.68104901 -0.31198896],0.012048192771084338,0.5180722891566265,0.04513636337027432
415,0.0008797769965560011,[-3.81918812 -0.68950978],[-2.64521095 -0.42963159],0.024096385542168676,0.0963855421686747,0.6905235522771143
415,0.0012482510165837267,[11.76340352 -8.88393674],[ 2.35909982 -1.59601359],0.0,0.08433734939759036,0.19321839906474395
415,0.0019128493904239498,[ 9.91315839 14.75816301],[0.4345332  1.24105788],0.0,0.5421686746987951,0.07396198315429509
415,1.190375658205565,[ 0.66201086 -0.00081426],[1.12086291 0.08612358],0.0,0.5542168674698795,1.698107976453226
415,0.010129176643191221,[-3.48465728  2.52270742],[-0.40191839  0.53456912],0.0,0.3855421686746988,0.15546547884403494
415,0.0010960875296790273,[-7.83003599  3.99768551],[-1.62216004  0.60612733],0.0,0.3132530120481928,0.19697402170211267
415,0.012247364889267967,[4.52821608 4.2449146 ],[0.5177661  1.09003202],0.0,0.39759036144578314,0.19442507747712404
415,0.32474032664454167,[-0.1558689   0.35864793],[-0.105072   -0.27710843],0.0,0.40963855421686746,0.757848575853987
415,0.0013232622444763686,[  3.58048119 -24.47765648],[-0.00530092 -1.8345487 ],0.0,0.1686746987951807,0.07415902899693169
415,0.0035619098669448534,[-13.77808628   0.11207052],[-2.94667642  0.18019777],0.0,0.012048192771084338,0.2142593224741268
415,0.00819684009656128,[-4.24556869  4.34947462],[-0.6585869   0.86540197],0.0,0.37349397590361444,0.17892237281247006
415,0.0022335267303388744,[-5.4333088   4.11241897],[-1.58094461  1.29891127],0.0,0.2289156626506024,0.3002727170938157
415,0.011401258558466403,[ 4.82411647 -5.22327573],[ 0.80958702 -0.83610042],0.0,0.5180722891566265,0.16368463117961535
415,0.0004259535181943632,[-17.93883718  38.47349424],[-0.84161634  1.86700442],0.0,0.3373493975903614,0.0482432589048779
415,0.004615455687840662,[-1.52359009 -6.83860069],[-0.15367011 -1.42181457],0.0,0.3132530120481928,0.20411649763113987
415,0.001136226913397194,[ 7.60528041 -4.04675313],[ 2.25738787 -1.23003898],0.0,0.1566265060240964,0.2984083226790067
415,0.5348975384395619,[0.02352198 0.73762353],[-0.33666536  0.08986331],0.0,0.5180722891566265,0.4721585133322423
415,0.011552135407289638,[-3.80719731  4.98169752],[-0.71432284  1.28812302],0.0,0.43373493975903615,0.23491931333230442
415,0.002137261915693951,[-0.46082724  5.90644681],[-0.12339666  2.61685308],0.0,0.18072289156626506,0.4421987559097826
415,0.0063774405601859365,[-3.96861591  2.85053091],[-1.70008605  0.90062519],0.0,0.21686746987951808,0.3937389728881615
415,0.002885333914203084,[-11.033025     1.07968786],[-2.92666188  0.22281686],0.012048192771084338,0.024096385542168676,0.2647666909463331
415,0.004119107140421985,[7.24098842 2.12839806],[1.18662515 0.35063864],0.012048192771084338,0.5301204819277109,0.1639452356729905
415,0.22641662262940218,[-0.09863886  0.43412704],[5.66883920e-05 8.95254577e-01],0.0,0.5180722891566265,2.01094042454617
415,0.0017299985315180019,[-4.53720992 -8.32960917],[-1.34146906 -2.77127007],0.0,0.012048192771084338,0.3245985357967586
415,0.0010732508533741983,[6.26154607 7.27185424],[0.90691234 1.44838368],0.0,0.30120481927710846,0.17808009639525832
415,0.0008706789844842197,[-5.61828024 -7.97058553],[-0.21106749 -1.16595718],0.012048192771084338,0.4819277108433735,0.12150800328624464
415,0.008978146390086966,[-3.46376534  3.14903132],[-1.25149551  0.71444409],0.0,0.39759036144578314,0.30783810733805467
415,0.004674306730822235,[ -1.34179181 -11.89353784],[-0.31915824 -1.12736052],0.0,0.4819277108433735,0.09789191671535695
415,0.004029913216699866,[8.76185002 8.78225467],[1.32418064 1.18282128],0.0,0.2891566265060241,0.14312399714925617
415,0.0006934735455189372,[9.37216809 1.77951127],[1.73697617 0.32581799],0.012048192771084338,0.27710843373493976,0.18525597395575485
415,0.004281158982455543,[-2.74867375  4.51952132],[-0.40156781  1.18736842],0.0,0.5180722891566265,0.23695626094888
415,0.004855149455894682,[-1.22504271  3.27141716],[-0.70157496  0.59235598],0.012048192771084338,0.5301204819277109,0.26284893881665833
415,0.0011673214003473514,[-1.96077973 -7.75113669],[-0.34268702 -1.61363473],0.012048192771084338,0.30120481927710846,0.2063239883673374
415,0.002598984412202149,[15.02967886 -6.58044377],[ 1.46303295 -0.43844378],0.0,0.3132530120481928,0.09308871104979165
415,0.00020761987014576602,[ -5.0007062 -18.1578329],[-0.44395504 -1.34763762],0.0,0.39759036144578314,0.07533674102702144
415,0.0004097941481296858,[10.36786531 -5.58608727],[ 2.04890313 -1.06212506],0.0,0.20481927710843373,0.19596191635492174
415,0.0026583526894657324,[-6.37654281 -5.61961647],[-0.62120085 -1.35743023],0.0,0.39759036144578314,0.17563739991571697
415,0.4291087718203759,[ 0.11410259 -0.06659505],[-0.39074574  0.12545279],0.0,0.6506024096385542,3.1063215371988444
415,0.013967830166211566,[-0.15193386  0.47240886],[-0.03919636 -0.92341166],0.0,0.5903614457831325,1.8624927152695374
415,0.002604440852486803,[-9.41977257  6.29116981],[-2.64737102  1.52163316],0.0,0.03614457831325301,0.26956774312144405
415,0.2641569120119012,[-0.01780148 -0.14605598],[-0.19371628 -0.11534067],0.0,0.4457831325301205,1.5322740082563586
415,0.2513649742207893,[-0.07032252  0.5445991 ],[0.7181759  0.70348696],0.0,0.6144578313253012,1.8307837940720508
415,0.006164894241560894,[-3.73901724  2.42524496],[-1.89305058  1.17156928],0.012048192771084338,0.18072289156626506,0.4995315161521409
415,0.008150162944508927,[-3.91608725 -5.95679002],[-0.65337995 -1.15141131],0.012048192771084338,0.4457831325301205,0.18570969969401088
415,3.132531274503911,[-0.75695702  0.25810362],[ 0.21312531 -0.05743457],0.0,0.5542168674698795,0.27599674053320017
415,0.0010419076340333685,[ 0.92088674 -9.32365792],[ 0.02893357 -1.06493826],0.0,0.37349397590361444,0.11370780199343146
415,0.0013879894781446936,[-30.79085262  27.71576236],[-2.37042994  1.88037487],0.0,0.07228915662650602,0.07303552750958424
415,0.0010250471789793787,[-10.16225464   7.94868305],[-2.54640634  1.66582375],0.0,0.03614457831325301,0.23585216372116907
420,0.01055918020240482,[-0.66753858 -5.37320284],[-0.31045202 -2.88491422],0.0,0.07142857142857142,0.535887910030934
420,0.23292588777282316,[-0.22316041  0.27126169],[-0.30980641  0.67024897],0.0,0.5238095238095238,2.102107306973606
420,0.0006605495913367844,[-10.56831776  13.66137128],[-1.5741491   2.31641302],0.0,0.08333333333333333,0.1621503750707666
420,0.0006701456607785943,[-10.49252088  11.65196762],[-1.61976619  1.95298899],0.0,0.17857142857142858,0.16181690918503888
420,0.009009057204230758,[5.97715205 9.4798795 ],[0.90027672 0.84684174],0.0,0.34523809523809523,0.11028720749564541
420,0.0002964416027473578,[6.57573147 7.49561391],[1.24859485 1.27888284],0.0,0.32142857142857145,0.17924905145699668
420,0.0004868624839499234,[6.32771429 8.75835065],[1.07971531 1.81017927],0.0,0.30952380952380953,0.19506951677361475
420,0.0008836008616168254,[11.92177459  4.95310486],[1.45924724 0.58130944],0.011904761904761904,0.39285714285714285,0.12167315791119421
