n,gamma,perceptron gamma,svm gamma,perceptron_error,svm_error
3100,0.0002646868758401076,0.0002127243763984675,0.00029873901827478524,0.00967741935483871,0.0032258064516129032
3100,0.0002625145713616159,0.0002572744471981195,0.00023423873431228812,0.0,0.0032258064516129032
3200,0.00024476396236826386,9.36116649089601e-05,0.00018788095566996813,0.0,0.003125
3200,0.0005256280697051453,0.0004028189746220037,0.0001268859393400851,0.0,0.0015625
3200,0.0009741575896292076,0.0009195082811424574,0.0018302371730815118,0.0,0.003125
3200,2.2818587907844274e-06,0.00029854119872662173,0.0010540523248201677,0.0015625,0.00625
3200,0.00033456152083313425,6.172865388299085e-05,2.747491898699569e-06,0.0,0.003125
3200,1.316314075633352e-05,0.000539661280310586,0.0004992772810819446,0.003125,0.0125
3200,9.103912495018026e-05,0.000254400206029035,0.0001645968276562582,0.0,0.003125
3200,0.00011404091452501831,5.406689125993412e-06,4.849132304784678e-06,0.0,0.003125
3200,0.0008610946840641394,0.00042202763324920357,0.0005844895746140021,0.0,0.0046875
3200,0.0006491689770351034,0.0001081579822695657,5.074340510192056e-05,0.009375,0.0109375
3300,0.00036634789329698905,0.0007524933300519626,1.0636115970005415e-05,0.0,0.0015151515151515152
3300,3.1800549098998286e-05,5.708392643730668e-05,0.00019124629908392972,0.015151515151515152,0.0015151515151515152
3300,0.0003101125821984529,4.1710384146740336e-05,0.00040600410625701394,0.0,0.0
3300,0.0009929083324262558,0.00015033328256317061,0.0002530113029881894,0.0015151515151515152,0.007575757575757576
3300,0.00010585635226816303,0.00013512251965841097,1.904641976153463e-05,0.03939393939393939,0.004545454545454545
3300,0.0001502809277223525,7.504056619482133e-05,0.0005441390180670259,0.04090909090909091,0.0015151515151515152
3300,0.00020444636215449435,5.5587796858524676e-05,0.00014823030393728285,0.0,0.004545454545454545
3300,0.000446532011624745,0.00048814466326453415,0.0006135280941995373,0.0,0.0030303030303030303
3300,0.0001744752038424341,0.0008981640123599272,1.4589589351582768e-05,0.0015151515151515152,0.006060606060606061
3300,2.6849793336619132e-05,0.00010894110041055506,0.00012706367713048353,0.015151515151515152,0.004545454545454545
3400,3.8802113308021656e-05,4.018643389968737e-05,0.0003196427683340022,0.0014705882352941176,0.0014705882352941176
3400,0.00039185551449908557,2.6844687075858467e-05,0.0006932242445281021,0.0014705882352941176,0.014705882352941176
3400,0.0002366756293483814,0.0007886623225618127,0.0002273048413227994,0.0,0.0014705882352941176
3400,0.00017496338073028512,0.0002885715774900932,0.0002702645135211372,0.0,0.0029411764705882353
3400,0.000690974515851621,0.0002449387572030121,3.095101580307683e-05,0.0,0.0058823529411764705
3400,0.00013525884840598324,5.954992772349049e-05,7.065795106079382e-05,0.0,0.0029411764705882353
3400,6.425793928069121e-05,0.00048396396317450127,0.00012421185828613768,0.0014705882352941176,0.0029411764705882353
3400,0.00010338927078536177,0.00039383715189807156,0.0002151241571498753,0.0014705882352941176,0.0029411764705882353
3400,0.0002520830746837943,0.00010742522882737737,0.0001008113166134533,0.0,0.008823529411764706
3400,0.0001414179863406487,0.000342919045957089,0.0005085412349465207,0.0,0.0014705882352941176
3500,0.00029592432054975724,0.0001225230743073576,9.000269884145307e-05,0.002857142857142857,0.005714285714285714
3500,6.0343067554085625e-05,0.0004819635242567426,0.00014964006522352077,0.0,0.002857142857142857
3500,0.0001450180889720214,0.00022826611777543112,0.0003919393124731117,0.011428571428571429,0.0014285714285714286
3500,0.00010601173930457974,0.00026411177354506284,0.0011569755037831703,0.004285714285714286,0.008571428571428572
3500,0.00019379231370880183,0.00013977919348827724,4.5373793194438944e-05,0.0014285714285714286,0.002857142857142857
3500,0.00027859894387392863,0.00043973070108229085,0.00044152142861737857,0.0014285714285714286,0.005714285714285714
3500,0.00043524205261709294,0.00035915619545827534,0.00016767189284911787,0.0,0.0014285714285714286
3500,0.00028436825687370017,3.53522321516042e-05,0.00045203314755988154,0.004285714285714286,0.004285714285714286
3500,0.000315140906057287,6.0608345839155456e-05,0.0005940388883076721,0.0,0.005714285714285714
3500,1.2971759328923694e-05,0.00022801356467937444,9.239139133206798e-05,0.02857142857142857,0.004285714285714286
3600,0.00021145920522958983,0.0008605211515554502,0.00015149098440770048,0.0,0.011111111111111112
3600,0.0002623198147343385,6.179849279183579e-05,0.0006214786382743087,0.001388888888888889,0.002777777777777778
3600,0.00023286647592735756,0.0005421157257589064,0.000140047691085832,0.0,0.005555555555555556
3600,2.972765247486083e-05,0.00034000682289572846,0.00030181097735197925,0.0,0.001388888888888889
3600,0.00017028208931927437,0.0004068684576133629,2.9345564051999638e-05,0.002777777777777778,0.008333333333333333
3600,0.00033721729102632463,0.0009304518187804674,0.0005706739334112949,0.0,0.008333333333333333
3600,2.039647215147764e-05,0.0006434881770647815,1.0219196347196987e-05,0.0,0.002777777777777778
3600,0.0002202218411710412,0.000617043751329195,7.631816477286496e-05,0.0,0.004166666666666667
3600,2.5821565066784826e-05,0.0025755808493884264,0.00016921494263212925,0.04027777777777778,0.0
3600,7.509889952326514e-05,5.780537373170475e-07,0.000274012913968206,0.02361111111111111,0.004166666666666667
3700,0.0002498940508700037,0.00018392839650094146,0.0007909085670360751,0.0,0.002702702702702703
3700,4.53322350968086e-05,5.649147638690716e-05,2.040471379392489e-05,0.006756756756756757,0.005405405405405406
3700,0.0007440317276290088,0.00022486234149205297,8.755634607815484e-05,0.0,0.002702702702702703
3700,0.00046912664353523107,0.00018225732569104966,1.8008743017481124e-05,0.0,0.004054054054054054
3700,0.0002730922727470546,0.00016643598271820958,0.00027725761591195863,0.0,0.0013513513513513514
3700,0.0002561669402238725,6.738582262050475e-05,4.645157757519697e-06,0.0472972972972973,0.005405405405405406
3700,0.00011801250095717713,0.0006675688994973203,9.545485298244879e-05,0.0,0.0013513513513513514
3700,0.00018058704980373333,0.0008404240480776282,0.0006324755205286786,0.0,0.010810810810810811
3700,7.303382658733435e-05,3.668242819629593e-05,0.0002904002627558203,0.005405405405405406,0.002702702702702703
3700,0.00028933256404067924,2.7541347013564242e-05,0.00035737797636246145,0.06756756756756757,0.00945945945945946
3800,0.00019431262512249175,6.090051289494935e-05,0.00014481287687889276,0.0013157894736842105,0.005263157894736842
3800,0.00012348828986601614,0.00027723924311408277,0.0006814502000350853,0.0,0.0013157894736842105
3800,1.356826512823063e-05,6.76477542134342e-05,0.0004219343555336868,0.0,0.006578947368421052
3800,0.000257995076934995,0.00010438044412972405,3.907295334006309e-05,0.0013157894736842105,0.0
3800,0.0004645290070568472,0.00019371245719728436,0.0003303367060495838,0.0,0.006578947368421052
3800,0.0003214947640158865,0.00032917240862621145,0.00023604555224089762,0.006578947368421052,0.003947368421052632
3800,0.0003844583252530796,0.00024057856647444317,0.0010613285575863435,0.0,0.002631578947368421
3800,0.000142905709211945,0.00012418651112214302,0.00038463845024732843,0.0,0.007894736842105263
3800,0.00021901201730205352,1.248437044888957e-05,0.0006301173794953838,0.010526315789473684,0.003947368421052632
3800,0.0008545270675315239,0.000989222770799744,0.00010363975758475022,0.0,0.0013157894736842105
3900,0.00044267419115767313,0.0003868014982684024,9.74511042901637e-06,0.0,0.0
3900,0.00012541845422930618,4.904311297579693e-06,0.00011311485706586495,0.002564102564102564,0.005128205128205128
3900,0.00014544063401137627,0.00014111390581282048,0.0002892507935855675,0.0,0.005128205128205128
3900,7.808186742552563e-05,0.00022453101235993955,0.000412385390556319,0.0,0.005128205128205128
3900,0.00014333428809880627,0.00010415175421517791,0.0008284904124986361,0.05,0.002564102564102564
3900,3.966746690443967e-05,0.0002032792124101733,2.605652408941144e-05,0.011538461538461539,0.008974358974358974
3900,3.4055409268410135e-05,4.802678134841088e-05,0.00019110943418824803,0.0,0.001282051282051282
3900,0.00031492088710232454,0.0003905217928169947,0.0005664421348372759,0.0,0.0
3900,5.361408238676296e-06,0.0005724093671893436,0.000340788208612335,0.002564102564102564,0.002564102564102564
3900,0.0001948026163505751,0.0004757486357938571,0.00039916954122983254,0.0,0.005128205128205128
4000,0.00016260548480417152,0.0005474127838897487,0.00013151328679256223,0.0,0.00375
4000,5.247286183657768e-05,1.5255647997975228e-05,2.59407165503786e-06,0.0375,0.00375
4000,0.00028324378772245473,0.0005570320846035213,0.00016337467191164903,0.0,0.0025
4000,0.000358842226533708,0.00039842482543375426,0.00013530974579716108,0.0,0.00125
4000,0.00013282814899894644,5.793201044328686e-05,0.00020716014369225196,0.0,0.0025
4000,0.0001337117613770188,0.00033839295524823866,0.00021624632496301707,0.01125,0.005
4000,0.0001815439609913895,0.00020085699049266333,5.294845625042793e-05,0.00125,0.00125
4000,6.929436882200113e-05,0.00031360410400982483,9.460783202806226e-05,0.00375,0.00375
4000,0.00016101044252276797,9.54541631426408e-05,0.0003530017382897327,0.0,0.0
4000,9.425784959114448e-05,0.00066823764417482,0.000397179672266239,0.00125,0.005
4100,0.0002906186663461731,0.00022069046922706983,0.00021663834144366315,0.0,0.0012195121951219512
4100,0.0002659265704401809,0.00012937217038876705,1.5102821470404455e-05,0.0,0.0012195121951219512
4100,0.00012870558978576784,7.838797671474972e-05,5.5183479687767016e-05,0.0,0.0
4100,0.00036634789329698905,0.0005166061196932933,0.00025151095769687773,0.0,0.004878048780487805
4100,0.00016073191582053231,0.0009020623604752732,0.00014918204684965982,0.003658536585365854,0.0012195121951219512
4100,3.1761571557057626e-05,0.0003265448072126346,0.0003826636785460782,0.02926829268292683,0.003658536585365854
4100,0.0001966139394610458,0.00024525478841695383,0.00019302781814272386,0.0,0.0024390243902439024
4100,0.00026605962710870814,0.00014303850969447704,0.00015624021492665106,0.0,0.006097560975609756
4100,0.00019851789559303094,0.0003483471645997958,1.0749924487076148e-05,0.0,0.0024390243902439024
4100,0.00035781815851055617,0.0003726809464795364,0.0003977767811773013,0.0,0.004878048780487805
4200,0.00015770606741553677,0.00016066580187527624,0.00066541185643412,0.0,0.004761904761904762
4200,0.00032896875683537043,8.944612123175987e-06,0.0004324997373467805,0.010714285714285714,0.0011904761904761906
4200,7.750761079382309e-06,0.0005243700061967429,9.02396278455977e-05,0.0011904761904761906,0.002380952380952381
4200,9.701515026269066e-06,0.0002376530986196359,7.208092061312593e-05,0.0011904761904761906,0.002380952380952381
4200,0.0002570885874094084,2.65296289549861e-05,0.0005658281688510011,0.016666666666666666,0.004761904761904762
4200,0.00025547279616636864,0.00033271156352090823,6.776187572617707e-05,0.0,0.0035714285714285713
4200,0.00026501192343664556,0.00019008288830777976,2.75735201484217e-05,0.0011904761904761906,0.0035714285714285713
4200,0.00017018390672098242,6.154208604953952e-05,0.00010192469384158982,0.002380952380952381,0.0011904761904761906
4200,0.00014460207988828956,0.000766594254366772,2.0527444557615684e-06,0.004761904761904762,0.002380952380952381
4200,0.00036786388037233814,0.0001227258832667423,0.00018956391946509747,0.0,0.0035714285714285713
4300,0.0001564798357628433,0.00017294511352537135,0.0003473208707814461,0.03604651162790698,0.0011627906976744186
4300,0.0009457660261929631,0.0013142997696879636,0.0003937725911901484,0.0,0.002325581395348837
4300,6.8210947102375e-05,0.0002808321268843159,8.156975376773123e-05,0.0,0.0011627906976744186
4300,0.00012783600871390055,0.0006360139930083588,0.00019807517191739788,0.0,0.005813953488372093
4300,0.00014870610319004396,6.828462822022375e-05,0.0007156682521526197,0.0,0.002325581395348837
4300,7.943032040910687e-05,9.112677698984655e-05,8.872165650563071e-05,0.0,0.0034883720930232558
4300,2.055385886931429e-06,1.9379545965578863e-05,0.00021667377443940862,0.009302325581395349,0.0
4300,8.048914410625275e-05,1.0454638000504332e-05,7.029308609484474e-05,0.0,0.0034883720930232558
4300,2.7910705086754774e-06,0.00020867337572330556,3.694817098744929e-05,0.0011627906976744186,0.0034883720930232558
4300,1.8957687455152078e-05,0.00028961084315845466,7.451534554509021e-05,0.03372093023255814,0.0034883720930232558
4400,3.449469823566526e-05,0.0004967199636729303,0.00048568281459915866,0.0011363636363636363,0.003409090909090909
4400,6.849293244869716e-05,0.00028037790018177044,6.226901314313145e-05,0.0,0.0
4400,0.0002811251216070604,0.0003827418502266221,0.00017460336162622022,0.0,0.007954545454545454
4400,0.0003308625096677129,0.00011767407545168006,3.516635883048696e-05,0.0,0.0022727272727272726
4400,0.00048222639289909763,0.00035529268799633997,0.0007247248580481856,0.0,0.004545454545454545
4400,6.583271359272013e-05,4.226995835410953e-06,0.00015812629757786198,0.0011363636363636363,0.006818181818181818
4400,9.259974258188507e-05,0.0002533541223631531,0.0005034841426024711,0.0,0.013636363636363636
4400,0.00019427616079999488,0.00040876274454232646,1.2826864971110625e-05,0.0,0.005681818181818182
4400,6.861911453151077e-05,5.125784907737834e-06,0.00046350281675987113,0.006818181818181818,0.006818181818181818
4400,0.00034615457276440426,0.0005360310368174492,0.00017894311592956777,0.0,0.0022727272727272726
4500,6.0097121848613363e-05,0.0003188299866984449,0.00028687229601656947,0.0011111111111111111,0.0033333333333333335
4500,0.000405839879085347,0.000470217797288932,0.0008559683557637884,0.0,0.008888888888888889
4500,0.00039619899285748254,0.00035498848479742734,0.0002292511654172971,0.0011111111111111111,0.0
4500,0.0002465599778247016,4.3126320019853255e-05,1.2085920220209336e-05,0.0011111111111111111,0.0044444444444444444
4500,0.0010819375607520481,0.0012673584541005292,0.0005018711657710443,0.0,0.0011111111111111111
4500,0.00017104759793780955,0.0005142565161510472,0.00021722586318793582,0.0,0.0033333333333333335
4500,0.0001438020207518176,0.00025392955356119424,4.033370116801998e-05,0.0,0.0011111111111111111
4500,0.00014937152530438517,0.0003379173864803151,4.079708494022007e-05,0.04111111111111111,0.0
4500,0.0006542999825344551,0.0003625670777036235,5.511044041493831e-05,0.0,0.0022222222222222222
4500,0.00012628664224851924,0.0002034409143560249,0.00024262461853408784,0.0,0.0022222222222222222
4600,0.00021255077237109445,0.00021274558591809776,0.00010284096644630368,0.0,0.002173913043478261
4600,8.6438601696696e-05,0.0005382980006583524,1.1205266193643991e-05,0.0010869565217391304,0.003260869565217391
4600,7.558972225145287e-05,0.00010970386245493903,9.3985073624052e-05,0.0,0.003260869565217391
4600,0.0003366864254243278,0.00018302254955700258,8.968133715501787e-06,0.003260869565217391,0.008695652173913044
4600,0.00015774663875966474,0.000654901829746539,8.486011639273631e-05,0.0,0.0
4600,5.4279941071259075e-06,1.8928911449044926e-05,0.0008829606923138204,0.02826086956521739,0.0010869565217391304
4600,0.00011048842979062201,0.0007727342305153745,0.0006796552213844566,0.0,0.0
4600,7.58770243104811e-05,1.3092605385906743e-05,0.00025515626236712226,0.0,0.0
4600,0.0001744940277009061,6.267330123025689e-05,6.717418543118129e-05,0.016304347826086956,0.003260869565217391
4600,0.00032684410702358587,0.0002538009425437561,4.013682341767069e-05,0.0,0.004347826086956522
4700,9.000094054704008e-05,0.0003646667446394873,0.000547678907195889,0.0,0.0031914893617021275
4700,0.00034701453816984645,0.00035085717705345034,0.0001876880137385722,0.01702127659574468,0.0010638297872340426
4700,4.721676386686017e-08,1.5704508118830253e-05,0.0003895910781185958,0.0,0.0010638297872340426
4700,4.893194157863979e-05,2.1014326866598952e-05,0.000209612777089009,0.006382978723404255,0.002127659574468085
4700,0.00035017542357651803,0.0002957437488000215,0.0003866905275260773,0.0,0.0010638297872340426
4700,0.00016119657218614683,0.0005117464071905906,0.00034594393384099133,0.002127659574468085,0.00425531914893617
4700,7.279674729227193e-05,9.164916786569877e-06,0.0005018014393236491,0.0,0.00425531914893617
4700,3.1308549833647015e-05,0.00026426539653987555,0.0006781209369948229,0.0010638297872340426,0.005319148936170213
4700,4.14429238869322e-05,0.0002133650041148192,0.0005884259570341526,0.0,0.002127659574468085
4700,6.942869373066487e-05,0.00011147835295989215,1.502532103464293e-06,0.04148936170212766,0.00851063829787234
4800,0.000214608348134038,6.594683696225369e-05,1.0391139079860734e-05,0.0,0.00625
4800,0.0005549865741948773,0.00015328265934785198,0.0006116249422568684,0.0,0.0010416666666666667
4800,0.0004029495136268161,0.0008982258664031416,5.091394950214081e-05,0.0,0.005208333333333333
4800,0.00012523028757908353,8.973971928158047e-05,0.00023126592426154,0.0,0.003125
4800,0.00024158570421996728,0.00014538162417614942,0.00013766671174083792,0.0,0.0
4800,0.0005048373095347844,0.0001248706077560815,0.00020242739680617636,0.04895833333333333,0.0
4800,0.00010873704270141272,0.00013364245784369268,1.9240085867485098e-05,0.0,0.0010416666666666667
4800,0.0001690396159226867,4.3857045741413414e-05,2.1667233644576706e-05,0.0020833333333333333,0.004166666666666667
4800,0.00016030837384382592,0.0002166430765698075,4.149479939065464e-05,0.0,0.004166666666666667
4800,0.00018788836074463676,0.0004862502534113733,4.05969000326268e-06,0.0010416666666666667,0.003125
4900,0.00011293817866144791,0.0001197052937704501,0.0003628595387770378,0.0020408163265306124,0.003061224489795918
4900,0.0010167553992197513,0.00020927416118247534,0.000184628709715095,0.0,0.003061224489795918
4900,0.0002215036899527192,0.0003266031630908735,0.0002085562293591348,0.0326530612244898,0.0010204081632653062
4900,2.148346553632055e-05,0.00011921172626903232,0.00013939147738830572,0.0,0.0
4900,0.0002561439432840663,0.0001727915302547288,0.0001491575315438259,0.0,0.0020408163265306124
4900,0.00016485405019453294,0.00017101315554206048,0.0008994521228457105,0.007142857142857143,0.004081632653061225
4900,6.88622360824626e-05,2.4395757535836817e-05,0.00022276272898569447,0.0336734693877551,0.003061224489795918
4900,0.0001678717059650498,0.0002603075932340376,0.0006978073407678219,0.0,0.003061224489795918
4900,0.00030822055970654,0.0005463911735208347,0.0004227125083801716,0.0,0.0020408163265306124
4900,4.023274754173846e-05,0.00028274017671373665,9.671986938307173e-06,0.0,0.00510204081632653
5000,0.00054914429026641,0.00032931012273371217,0.0005478310911831174,0.0,0.0
5000,6.751722371617469e-05,2.600415604664359e-05,0.0007068144622341719,0.0,0.001
5000,0.0002968040466934377,7.617112526108952e-05,5.095845257781029e-05,0.055,0.004
5000,0.00017898603768907922,0.00014346736196300928,5.2675723959587035e-05,0.043,0.003
5000,9.936301192227505e-05,0.00010783086126190719,8.975090197050475e-05,0.0,0.002
5000,1.0795896324418608e-05,1.8146153384112352e-05,0.00014541838192950804,0.0,0.003
5000,0.00029434063564867343,0.0004867644039772594,0.000746690638607505,0.0,0.001
5000,0.00012262712565406752,0.0001325710841718365,0.00028523899413240687,0.0,0.003
5000,4.8755297061974686e-05,0.00013662619322432458,0.00023239186686799647,0.0,0.006
5000,3.6850671766576896e-05,0.0007605999032069332,0.00024717752484974164,0.047,0.0
5100,5.779592259259636e-05,0.0001295045230771889,6.173252763361777e-05,0.0,0.00196078431372549
5100,0.00015821713064424352,5.626993224251054e-05,7.555932602118811e-06,0.000980392156862745,0.004901960784313725
5100,3.330942292272178e-05,3.3861768168640866e-05,0.0005474846695318191,0.00392156862745098,0.004901960784313725
5100,6.029073804136479e-05,0.00017789036000693734,8.826273831856868e-05,0.0,0.000980392156862745
5100,0.00019120508181509605,1.7403214087582898e-06,0.00023244230935397453,0.0,0.0029411764705882353
5100,0.00016677578909229577,6.156329396908567e-05,0.0002173987101645577,0.0,0.0
5100,8.773091988160667e-05,6.188342248834508e-05,2.6292770697944142e-05,0.0,0.00196078431372549
5100,0.0002205286308895721,7.923061730704826e-05,9.204550498853952e-06,0.0,0.0
5100,1.727427659718795e-05,0.00013006908552975834,0.0002969898336791494,0.03333333333333333,0.00196078431372549
5100,1.731002100849284e-05,7.726757186261749e-05,0.00045845232256289814,0.000980392156862745,0.0
5200,1.7162606233872682e-05,0.00024059313973450965,8.5481083592383e-05,0.004807692307692308,0.0
5200,0.0004393167378720388,0.0004183351215249659,0.000854167999578531,0.0,0.0028846153846153848
5200,6.171289521840995e-06,1.403217478824279e-05,0.00018949766269670513,0.0,0.007692307692307693
5200,0.00026928002603587327,3.885405232321212e-06,8.760034009468107e-05,0.0009615384615384616,0.004807692307692308
5200,0.00010864136488849978,0.00044188643453072727,7.124095288929557e-05,0.0009615384615384616,0.0009615384615384616
5200,1.345648996456426e-05,0.00035919267076820334,0.00038933355781752704,0.016346153846153847,0.0009615384615384616
5200,8.435414781482792e-05,8.15213363552361e-05,0.00012867318923220317,0.0,0.0009615384615384616
5200,0.00011008795861194577,0.0003001951467159998,1.8032910052638722e-05,0.0,0.0019230769230769232
5200,0.00010901955402546069,0.0001281654302061284,3.0975650536684906e-05,0.0,0.0
5200,0.0008310024586827698,1.1905161151869378e-05,0.00037526024533575923,0.006730769230769231,0.0028846153846153848
5300,1.7811144353614693e-06,0.0007393811373454047,0.00013835392081913182,0.0,0.0
5300,3.143884765699289e-05,4.9928194136194046e-05,2.9645897285102137e-05,0.0,0.0009433962264150943
5300,0.00043614598315837755,0.0009415994548285728,0.0008596500214775762,0.0,0.0009433962264150943
5300,1.914653163672907e-06,4.685441871643798e-05,0.0002392512530324658,0.0,0.0037735849056603774
5300,0.00010519873659274302,0.0004843396264385726,6.070466352049255e-05,0.0,0.0009433962264150943
5300,0.0006199966431936586,0.000557080960059757,0.00013165113005084769,0.0,0.0009433962264150943
5300,4.720794608975703e-05,0.00014371671103532773,0.00020209723050774772,0.0,0.0009433962264150943
5300,0.00045931169106899945,0.0005133380501158342,0.00011169531124349083,0.0,0.0
5300,0.00013327698000348861,0.0001592034094906845,0.0003297605811271364,0.0009433962264150943,0.0018867924528301887
5300,5.1857610242995604e-06,3.7825298262609866e-05,2.0209461001219707e-05,0.0,0.008490566037735849
5400,0.00023711456956423973,2.918323656766057e-06,5.3578317076171127e-05,0.046296296296296294,0.001851851851851852
5400,0.0002480411039394337,0.00013367982575046672,0.00023459368955411057,0.004629629629629629,0.002777777777777778
5400,0.00018076133624734798,9.613310014452834e-06,7.911445904012282e-05,0.002777777777777778,0.000925925925925926
5400,0.0002024193815080058,9.9966013070015e-05,0.0007012725404367367,0.008333333333333333,0.0
5400,0.00010827647024950382,0.00011039708259358248,0.0005102825484483265,0.000925925925925926,0.005555555555555556
5400,4.097433527711589e-05,0.00011180624669836275,9.655711447298097e-05,0.0,0.001851851851851852
5400,1.0116469993062819e-05,0.0003829028775200677,8.040296452816839e-05,0.0,0.004629629629629629
5400,0.0001704467587935793,0.00029320921911021067,4.806758096761149e-05,0.0,0.003703703703703704
5400,7.193930248898705e-05,0.0001640788159417471,1.3458149251640768e-05,0.0,0.003703703703703704
5400,0.0006571950465064885,0.0007273990345334317,7.329748245468489e-06,0.0,0.000925925925925926
5500,0.00013750013699810785,0.0001246575506511791,4.722958947037728e-05,0.0,0.004545454545454545
5500,0.0003047753419455152,0.00013791779487310835,0.00010045602342474855,0.0,0.0027272727272727275
5500,0.0009664034681709006,0.000791725653906866,7.686695190481688e-05,0.0,0.0018181818181818182
5500,2.7319378861397147e-05,5.037905165261626e-05,7.73309539866781e-05,0.0,0.006363636363636364
5500,9.744032309511525e-05,0.0005953156290593957,2.2735342248722488e-05,0.016363636363636365,0.0018181818181818182
5500,0.0001150502582896223,9.878068275351806e-05,0.00022224604027423607,0.0,0.0
5500,0.00033241157322423453,0.00019639843132114782,5.321149901583701e-05,0.0009090909090909091,0.004545454545454545
5500,0.0001846328651126109,1.215747100577596e-06,7.716748083559962e-05,0.005454545454545455,0.0027272727272727275
5500,0.0003025268197078915,0.0002026188259140046,2.8244863914664716e-05,0.0,0.004545454545454545
5500,6.374098998034507e-05,1.8810329337992387e-06,0.00013204055628553225,0.00909090909090909,0.005454545454545455
5600,3.312567135951376e-05,0.0001511163176864519,0.00013398357697818106,0.0,0.0008928571428571428
5600,8.63595076386607e-05,0.0005664239043350075,3.5158344721648516e-05,0.0,0.0026785714285714286
5600,6.562213279539591e-07,3.221570388487551e-05,0.0001987370584382734,0.025,0.0008928571428571428
5600,0.0003665414118375524,0.00047537733870960146,0.00013594679716367162,0.0,0.0026785714285714286
5600,0.00017779207522857456,0.0003233634043093005,0.0006381745152327303,0.0008928571428571428,0.0035714285714285713
5600,0.0002955937999150151,0.0003907953052297826,0.00017943299527725876,0.0,0.0035714285714285713
5600,2.430408286331781e-05,2.3767802999101265e-05,4.1201508949808995e-05,0.0035714285714285713,0.0035714285714285713
5600,0.00022819574013636793,0.0004635988528354521,4.0179825549155074e-05,0.0,0.0008928571428571428
5600,9.241341591698779e-05,0.00016061291713111197,1.4627504949891435e-05,0.0,0.0008928571428571428
5600,0.00010590630126909325,0.00036872277063423577,8.877143483056505e-05,0.0,0.0017857142857142857
5700,0.00023518802565038736,0.00024441953238527807,3.8280348741811716e-06,0.0008771929824561404,0.005263157894736842
5700,6.674392396266104e-05,0.0008554939719841202,8.473647436439226e-05,0.0,0.0008771929824561404
5700,0.00025250582591136695,0.00014274729010302898,4.1062723128755945e-05,0.0,0.002631578947368421
5700,1.4052414126937241e-05,0.00042905711883958156,0.0001958339217962052,0.0,0.0017543859649122807
5700,1.314131759063208e-05,0.0003076044337324702,3.855293591177536e-06,0.0,0.0
5700,0.00010457210219018253,3.109375721523831e-05,0.00012179048162615809,0.0,0.0008771929824561404
5700,4.5008825150691956e-05,0.0002119139908521646,3.699579520381115e-05,0.0017543859649122807,0.005263157894736842
5700,0.0001164644874360076,2.998924178076496e-05,1.7346222079715992e-05,0.0,0.0008771929824561404
5700,7.191233996384675e-05,0.00024731526356612147,0.000464771883523802,0.0043859649122807015,0.0017543859649122807
5700,0.00012492542145338333,5.9260997910775327e-05,0.00010845635035679253,0.0,0.0035087719298245615
5800,0.00020365922542016091,5.502674201450622e-05,6.560591473730986e-05,0.0,0.002586206896551724
5800,1.932863390615541e-05,8.992999272852e-06,0.0011908343851793931,0.014655172413793103,0.00603448275862069
5800,0.00015754689043103552,7.413519854269542e-06,0.00035853975934090467,0.0,0.004310344827586207
5800,9.761458546555526e-05,5.36753169226762e-05,0.0006204739301628791,0.006896551724137931,0.005172413793103448
5800,6.65677971589249e-05,0.0001207040855355654,0.00032146533646517105,0.0008620689655172414,0.0017241379310344827
5800,7.296715919835777e-05,6.193547426619727e-05,1.0861062025217263e-05,0.0,0.0017241379310344827
5800,9.648693321321734e-05,3.99653515242367e-05,3.320697646053363e-05,0.0008620689655172414,0.0017241379310344827
5800,0.0006882179716950975,0.000476565443157191,7.439770408287363e-05,0.0,0.0017241379310344827
5800,0.0002643215773434036,0.0001758144333981144,0.0003841306201095209,0.0,0.002586206896551724
5800,1.712254551333307e-05,0.0005019059150589399,0.00015012628396529417,0.0,0.0017241379310344827
5900,7.535500290951844e-05,0.00032833841364728256,7.068334933148991e-05,0.000847457627118644,0.000847457627118644
5900,0.00010357854544245088,0.0001475714898787664,0.0006025914982937102,0.0,0.000847457627118644
5900,0.0002506130306596152,0.00018363320215663656,1.9273324118440542e-05,0.0,0.000847457627118644
5900,2.624761013534147e-05,8.971511978031074e-06,0.00020195189303036127,0.0,0.000847457627118644
5900,4.173160714111623e-05,0.00016243986219036135,0.0005250695784256903,0.00423728813559322,0.00423728813559322
5900,0.00010908795839558775,0.00014545980788767456,0.00012461347536939015,0.0,0.001694915254237288
5900,2.3783415301106587e-05,0.00028625581921670014,0.0001259518529302392,0.003389830508474576,0.009322033898305085
5900,5.000193764716161e-05,1.9072395671385104e-05,0.0004633306953262871,0.0,0.000847457627118644
5900,0.0003111896399765388,0.0002966890972181283,0.0001940721122643292,0.0,0.00423728813559322
5900,0.00011633576461069533,0.0002121114399479038,0.0003442832468512498,0.0,0.0
6000,3.5959057955166856e-05,0.00039106261187224077,0.00013403254009320483,0.004166666666666667,0.0008333333333333334
6000,0.00018423684346058556,0.0001597285019006112,8.15159245623882e-05,0.0,0.0
6000,0.00010908781496852017,0.00011518998059124362,4.517932860398173e-05,0.0,0.004166666666666667
6000,7.948698734578875e-05,3.945654360169719e-07,4.9335482462941906e-05,0.0025,0.0033333333333333335
6000,0.0001023516728239726,0.0004467966715631477,0.0004752990998073682,0.0008333333333333334,0.0025
6000,0.00013713498844169117,0.00011790193740411483,0.00017691557827660996,0.0,0.0025
